,Date_first_seen,Duration,Proto,Src_IP_Addr,Src_Pt,Dst_IP_Addr,Dst_Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,year,day,month
165,2017-03-17 12:31:40.088,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54146.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
166,2017-03-20 14:14:49.642,10.984,TCP  ,10054_224,36561,EXT_SERVER,22.0,17,    2289,1,.APRSF,0,suspicious,---,---,---,2017,20,3
167,2017-03-18 21:05:14.651,30.999,TCP  ,15588_32,56351,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
168,2017-03-16 03:37:41.437,9.247,TCP  ,10008_104,42821,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
169,2017-03-15 20:30:13.401,0.045,TCP  ,OPENSTACK_NET,58775,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,15,3
170,2017-03-17 16:55:24.381,0.0,TCP  ,EXT_SERVER,23,10144_16,32852.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
171,2017-03-21 10:40:40.564,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63507.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,21,3
172,2017-03-19 13:21:40.588,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54108.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,19,3
173,2017-03-17 10:52:40.083,0.07,TCP  ,OPENSTACK_NET,50575,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,17,3
174,2017-03-15 14:37:20.380,30.998,TCP  ,10956_4,80,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,15,3
175,2017-03-20 09:41:55.676,0.999,TCP  ,17173_42,50846,EXT_SERVER,22.0,6,     340,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
176,2017-03-20 19:30:31.587,212.549,TCP  ,EXT_SERVER,22,10004_36,59415.0,13,     849,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
177,2017-03-15 20:52:30.449,6.857,TCP  ,10004_36,18367,EXT_SERVER,22.0,8,     705,1,.APRSF,0,suspicious,---,---,---,2017,15,3
178,2017-03-21 16:24:04.994,19.885,TCP  ,EXT_SERVER,22,14105_56,22784.0,33,    6005,1,.APRSF,0,suspicious,---,---,---,2017,21,3
179,2017-03-18 21:27:44.303,30.999,TCP  ,EXT_SERVER,80,15588_32,12349.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
180,2017-03-20 20:49:14.878,5.177,TCP  ,EXT_SERVER,22,18020_214,4919.0,22,    3693,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
181,2017-03-21 16:56:03.624,20.323,TCP  ,14105_56,19224,EXT_SERVER,22.0,25,    3051,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
182,2017-03-20 03:30:33.561,10.736,TCP  ,10006_27,39217,EXT_SERVER,22.0,17,    2435,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
183,2017-03-20 10:16:40.309,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51513.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,20,3
184,2017-03-17 23:40:47.234,20.551,TCP  ,14105_47,15190,EXT_SERVER,22.0,26,    3004,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
185,2017-03-18 03:29:56.819,20.198,TCP  ,EXT_SERVER,22,14105_47,52250.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,18,3
186,2017-03-21 17:09:50.634,1.198,TCP  ,EXT_SERVER,445,19054_147,3884.0,3,     120,1,.A.R..,0,suspicious,---,---,---,2017,21,3
187,2017-03-21 21:05:15.237,13.279,TCP  ,EXT_SERVER,22,19245_198,48542.0,23,    3545,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
188,2017-03-20 02:18:24.899,0.0,TCP  ,EXT_SERVER,23,17087_99,21228.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
189,2017-03-19 10:04:40.256,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50121.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,19,3
190,2017-03-15 23:47:35.171,0.07,TCP  ,OPENSTACK_NET,61012,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,15,3
191,2017-03-18 00:50:14.368,25.776,TCP  ,EXT_SERVER,22,14105_47,22718.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,18,3
192,2017-03-19 00:24:25.558,0.0,TCP  ,EXT_SERVER,3128,11203_149,38549.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
193,2017-03-21 01:08:59.206,10.19,TCP  ,EXT_SERVER,22,10012_224,44471.0,20,    4213,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
194,2017-03-21 09:07:09.202,2.66,TCP  ,EXT_SERVER,22,17626_160,31079.0,12,    2545,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
195,2017-03-17 10:39:16.314,0.705,TCP  ,EXT_SERVER,22,11168_19,53730.0,4,     213,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
196,2017-03-18 11:28:15.834,10.454,TCP  ,EXT_SERVER,22,10008_114,35147.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
197,2017-03-15 02:24:53.436,0.0,TCP  ,10184_168,57121,EXT_SERVER,38900.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,15,3
198,2017-03-16 03:58:30.453,9.333,TCP  ,EXT_SERVER,22,10008_104,59920.0,20,    3237,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
199,2017-03-20 08:58:57.132,120.794,TCP  ,EXT_SERVER,22,10004_36,21673.0,10,    6630,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
200,2017-03-18 22:43:23.469,30.998,TCP  ,15588_32,62636,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
201,2017-03-16 04:06:32.373,9.063,TCP  ,10012_195,49128,EXT_SERVER,22.0,19,    2371,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
202,2017-03-21 05:51:44.006,21.242,TCP  ,EXT_SERVER,22,10767_152,53485.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
203,2017-03-15 11:14:35.178,0.085,TCP  ,OPENSTACK_NET,60770,EXT_SERVER,8000.0,7,     638,1,.AP.SF,0,normal,---,---,---,2017,15,3
204,2017-03-17 11:46:03.061,0.0,ICMP ,13741_230,0,EXT_SERVER,8.0,1,      46,1,......,0,suspicious,---,---,---,2017,17,3
205,2017-03-21 15:58:01.782,10.444,TCP  ,EXT_SERVER,22,10006_27,19621.0,21,    4997,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
206,2017-03-18 15:25:42.691,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59311.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,18,3
207,2017-03-21 12:57:59.569,1.453,TCP  ,18828_230,3666,EXT_SERVER,445.0,3,     144,1,....S.,0,suspicious,---,---,---,2017,21,3
208,2017-03-19 13:24:37.534,0.0,TCP  ,EXT_SERVER,2222,16431_229,2264.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
209,2017-03-15 13:27:13.460,0.986,TCP  ,OPENSTACK_NET,58212,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,15,3
210,2017-03-15 23:36:44.815,0.0,TCP  ,EXT_SERVER,15083,11710_105,80.0,1,      40,1,...R..,0,suspicious,---,---,---,2017,15,3
211,2017-03-15 17:13:40.526,0.0,ICMP ,EXT_SERVER,0,11233_151,0.0,1,      28,1,......,0,suspicious,---,---,---,2017,15,3
212,2017-03-15 09:20:35.194,0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52022.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
213,2017-03-21 03:59:10.153,10.925,TCP  ,10006_27,11069,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
214,2017-03-21 08:41:40.216,0.096,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58516.0,7,    1726,1,.AP.SF,0,normal,---,---,---,2017,21,3
215,2017-03-20 06:04:40.341,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59544.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,20,3
216,2017-03-18 01:28:56.791,32.999,TCP  ,12947_37,44066,EXT_SERVER,80.0,3,     180,1,....S.,0,unknown,---,---,---,2017,18,3
217,2017-03-17 01:37:40.570,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65336.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,17,3
218,2017-03-20 19:49:34.227,6.096,TCP  ,EXT_SERVER,22,10004_36,14857.0,6,     410,1,.AP.S.,0,suspicious,---,---,---,2017,20,3
219,2017-03-19 09:39:06.536,0.0,UDP  ,16273_222,5066,EXT_SERVER,5060.0,1,     442,1,......,0,suspicious,---,---,---,2017,19,3
220,2017-03-20 01:23:16.294,122.889,TCP  ,10004_36,29984,EXT_SERVER,22.0,7,     399,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
221,2017-03-18 03:23:23.101,9.49,TCP  ,EXT_SERVER,22,10054_249,51433.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
222,2017-03-21 19:46:50.539,17.208,TCP  ,EXT_SERVER,22,14105_56,50360.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
223,2017-03-19 23:12:37.404,0.001,TCP  ,12537_54,35133,EXT_SERVER,3389.0,1,      48,1,....S.,0,suspicious,---,---,---,2017,19,3
224,2017-03-17 09:31:42.011,0.048,TCP  ,OPENSTACK_NET,57820,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,17,3
225,2017-03-17 14:55:40.097,0.073,TCP  ,OPENSTACK_NET,56678,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,17,3
226,2017-03-16 19:35:31.896,30.998,TCP  ,12875_68,15333,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
227,2017-03-16 19:56:28.242,30.996,TCP  ,12875_68,15080,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
228,2017-03-15 12:00:44.940,0.292,TCP  ,EXT_SERVER,22,10824_205,43516.0,1,      44,1,.A..S.,0,suspicious,---,---,---,2017,15,3
229,2017-03-18 06:09:56.426,20.067,TCP  ,14105_47,10542,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
230,2017-03-18 00:28:40.569,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65067.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,18,3
231,2017-03-15 15:28:20.386,31.0,TCP  ,11090_130,58057,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,15,3
232,2017-03-21 09:25:40.230,0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60308.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,21,3
233,2017-03-20 23:15:00.955,12.558,TCP  ,EXT_SERVER,22,10006_27,32134.0,22,    4381,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
234,2017-03-21 14:04:28.513,21.834,TCP  ,EXT_SERVER,22,10767_152,4651.0,27,    3809,1,.APRSF,0,suspicious,---,---,---,2017,21,3
235,2017-03-19 22:56:49.525,3.865,TCP  ,16918_230,50900,EXT_SERVER,22.0,12,    1808,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
236,2017-03-15 01:32:37.567,10.188,TCP  ,EXT_SERVER,22,10054_249,44622.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
237,2017-03-20 19:00:09.149,7.482,TCP  ,10004_36,59616,EXT_SERVER,22.0,3,     166,1,...RS.,0,suspicious,---,---,---,2017,20,3
238,2017-03-16 13:25:41.314,30.996,TCP  ,EXT_SERVER,80,12550_123,57464.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
239,2017-03-20 08:55:26.612,121.409,TCP  ,10004_36,36341,EXT_SERVER,22.0,2,     112,1,.A..S.,0,suspicious,---,---,---,2017,20,3
240,2017-03-15 21:02:36.203,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58171.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,15,3
241,2017-03-21 11:20:22.600,8.858,TCP  ,EXT_SERVER,22,17734_219,58579.0,13,    2585,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
242,2017-03-20 21:01:40.217,0.112,TCP  ,OPENSTACK_NET,62872,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,20,3
243,2017-03-19 06:41:01.456,83.224,TCP  ,10004_36,26252,EXT_SERVER,22.0,7,     389,1,.APRSF,0,suspicious,---,---,---,2017,19,3
244,2017-03-19 03:37:40.570,0.039,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60371.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,19,3
245,2017-03-21 11:24:38.003,7.606,TCP  ,EXT_SERVER,22,17734_219,60441.0,7,    2157,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
246,2017-03-21 12:46:33.782,20.439,TCP  ,EXT_SERVER,22,10767_152,38383.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
247,2017-03-16 04:01:49.157,9.089,TCP  ,10012_231,33803,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
248,2017-03-20 13:32:18.582,9.561,TCP  ,EXT_SERVER,22,10054_224,52354.0,20,    3249,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
249,2017-03-19 06:46:40.208,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58848.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,19,3
250,2017-03-17 02:34:51.619,120.809,TCP  ,EXT_SERVER,22,10004_36,64326.0,10,    6630,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
251,2017-03-16 05:17:44.659,8.107,TCP  ,EXT_SERVER,22,10223_107,36950.0,20,    3305,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
252,2017-03-21 19:49:41.783,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56439.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,21,3
253,2017-03-15 13:40:46.910,0.481,TCP  ,EXT_SERVER,22,10944_186,19854.0,1,      44,1,.A..S.,0,suspicious,---,---,---,2017,15,3
254,2017-03-16 07:18:33.996,0.0,UDP  ,10174_78,54835,EXT_SERVER,123.0,1,      46,1,......,0,suspicious,---,---,---,2017,16,3
255,2017-03-18 15:39:13.483,32.991,TCP  ,EXT_SERVER,22,15356_65,50239.0,7,     420,1,.A..S.,0,suspicious,---,---,---,2017,18,3
256,2017-03-19 13:27:39.885,121.93,TCP  ,EXT_SERVER,22,10004_36,35898.0,7,     498,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
257,2017-03-18 02:37:40.175,0.066,TCP  ,OPENSTACK_NET,62419,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,18,3
258,2017-03-20 13:53:01.296,10.044,TCP  ,EXT_SERVER,22,10008_98,58120.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
259,2017-03-16 04:52:37.795,8.844,TCP  ,EXT_SERVER,22,10012_195,58523.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
260,2017-03-19 18:49:31.616,123.958,TCP  ,EXT_SERVER,22,10004_36,45026.0,7,     437,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
261,2017-03-19 19:28:40.307,0.058,TCP  ,OPENSTACK_NET,64870,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
262,2017-03-21 15:01:31.790,11.015,TCP  ,10767_152,46194,EXT_SERVER,22.0,8,     520,1,.APRSF,0,suspicious,---,---,---,2017,21,3
263,2017-03-16 01:08:36.285,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62401.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,16,3
264,2017-03-16 22:58:40.571,0.05,TCP  ,OPENSTACK_NET,62615,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,16,3
265,2017-03-18 08:16:40.586,0.063,TCP  ,OPENSTACK_NET,56767,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,18,3
266,2017-03-21 10:53:13.242,12.691,TCP  ,EXT_SERVER,22,18672_14,4628.0,18,    2985,1,.AP.S.,0,suspicious,---,---,---,2017,21,3
267,2017-03-18 10:06:23.014,18.27,TCP  ,EXT_SERVER,22,14105_47,39312.0,27,    3809,1,.APRSF,0,suspicious,---,---,---,2017,18,3
268,2017-03-18 16:41:40.202,0.074,TCP  ,OPENSTACK_NET,60620,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,18,3
269,2017-03-18 05:49:17.599,10.032,TCP  ,EXT_SERVER,22,10054_224,55328.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
270,2017-03-18 01:46:52.240,9.838,TCP  ,10008_114,44037,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
271,2017-03-17 11:31:40.098,0.068,TCP  ,OPENSTACK_NET,52489,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,17,3
272,2017-03-16 04:19:21.104,9.893,TCP  ,EXT_SERVER,22,10012_195,48482.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
273,2017-03-20 09:39:28.519,81.031,TCP  ,10004_36,34025,EXT_SERVER,22.0,8,     495,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
274,2017-03-19 13:28:40.574,0.037,TCP  ,OPENSTACK_NET,54230,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
275,2017-03-20 14:19:25.358,9.595,TCP  ,EXT_SERVER,22,10012_211,39921.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
276,2017-03-15 18:47:35.171,0.092,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55861.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
277,2017-03-16 20:01:40.573,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59585.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
278,2017-03-19 14:58:55.063,120.96,TCP  ,EXT_SERVER,22,10004_36,14990.0,5,     345,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
279,2017-03-18 10:58:12.466,9.056,TCP  ,10008_109,49638,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
280,2017-03-20 11:51:40.263,0.08,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53366.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,20,3
281,2017-03-17 18:10:39.265,19.218,TCP  ,EXT_SERVER,22,14105_47,25810.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,17,3
282,2017-03-17 23:46:40.569,0.061,TCP  ,OPENSTACK_NET,64343,EXT_SERVER,8000.0,5,     543,1,.AP.SF,0,normal,---,---,---,2017,17,3
283,2017-03-20 14:09:24.409,10.336,TCP  ,10054_224,59596,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
284,2017-03-19 17:22:40.396,0.051,TCP  ,OPENSTACK_NET,62118,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
285,2017-03-20 13:48:58.240,10.915,TCP  ,EXT_SERVER,22,10527_71,54023.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
286,2017-03-19 21:12:22.026,5.948,TCP  ,10004_36,22526,EXT_SERVER,22.0,4,     228,1,.APRSF,0,suspicious,---,---,---,2017,19,3
287,2017-03-19 16:49:42.195,0.046,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57732.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,19,3
288,2017-03-20 21:36:39.737,8.859,TCP  ,10012_231,33356,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
289,2017-03-20 05:58:59.151,20150.311,TCP  ,EXT_SERVER,80,17605_126,4135.0,81,    3564,1,.A..S.,0,unknown,---,---,---,2017,20,3
290,2017-03-16 22:49:40.052,0.059,TCP  ,OPENSTACK_NET,51548,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,16,3
291,2017-03-18 17:18:41.264,11.563,TCP  ,EXT_SERVER,22,10006_27,52787.0,21,    3425,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
292,2017-03-21 21:21:43.508,0.0,ICMP ,EXT_SERVER,0,14278_26,3.3,1,      57,1,......,0,suspicious,---,---,---,2017,21,3
293,2017-03-20 14:16:44.156,9.439,TCP  ,EXT_SERVER,22,10008_98,60248.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
294,2017-03-18 17:37:42.163,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61586.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,18,3
295,2017-03-19 12:26:52.978,155.429,TCP  ,10004_36,57211,EXT_SERVER,22.0,5,     282,1,.A.RS.,0,suspicious,---,---,---,2017,19,3
296,2017-03-20 12:37:39.634,9.784,TCP  ,EXT_SERVER,22,10012_195,42728.0,20,    3249,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
297,2017-03-19 21:50:27.007,120.946,TCP  ,10004_36,58963,EXT_SERVER,22.0,5,     280,1,.A..SF,0,suspicious,---,---,---,2017,19,3
298,2017-03-18 16:28:50.613,10.237,TCP  ,EXT_SERVER,22,15343_174,21716.0,16,    2557,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
299,2017-03-16 03:54:18.463,0.324,TCP  ,EXT_SERVER,22,11975_254,11559.0,1,      44,1,.A..S.,0,suspicious,---,---,---,2017,16,3
300,2017-03-21 18:10:14.629,20.42,TCP  ,EXT_SERVER,22,10767_152,50559.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
301,2017-03-20 22:13:47.017,10.185,TCP  ,EXT_SERVER,22,10008_109,54741.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
302,2017-03-21 20:13:40.060,0.058,TCP  ,OPENSTACK_NET,56847,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
303,2017-03-18 02:41:35.402,13.667,TCP  ,EXT_SERVER,22,10004_36,24082.0,10,    5502,1,.AP.S.,0,suspicious,---,---,---,2017,18,3
304,2017-03-20 11:35:05.458,7.866,TCP  ,10004_36,27739,EXT_SERVER,22.0,7,     413,1,.APRSF,0,suspicious,---,---,---,2017,20,3
305,2017-03-20 06:28:52.457,0.0,TCP  ,EXT_SERVER,23,15484_77,7334.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
306,2017-03-20 11:00:49.120,0.0,TCP  ,10184_168,46138,EXT_SERVER,3380.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,20,3
307,2017-03-15 10:36:46.331,0.0,TCP  ,EXT_SERVER,23,10715_229,44432.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,15,3
308,2017-03-21 21:37:40.559,0.07,TCP  ,OPENSTACK_NET,65003,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,21,3
309,2017-03-21 14:10:47.247,21.179,TCP  ,10767_152,48156,EXT_SERVER,22.0,24,    2930,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
310,2017-03-17 00:15:57.915,2.472,TCP  ,13004_54,36740,EXT_SERVER,22.0,12,    1811,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
311,2017-03-18 02:42:07.826,8.68,TCP  ,EXT_SERVER,22,10012_195,56542.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
312,2017-03-15 22:21:18.746,0.828,TCP  ,11104_237,3121,EXT_SERVER,445.0,3,     144,1,....S.,0,suspicious,---,---,---,2017,15,3
313,2017-03-20 11:31:10.883,0.977,TCP  ,17173_42,45705,EXT_SERVER,22.0,6,     340,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
314,2017-03-21 12:56:40.204,0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65080.0,7,    1725,1,.AP.SF,0,normal,---,---,---,2017,21,3
315,2017-03-18 21:05:30.238,30.996,TCP  ,15588_32,36714,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
316,2017-03-18 13:04:03.477,10.538,TCP  ,10006_27,24847,EXT_SERVER,22.0,17,    2261,1,.APRSF,0,suspicious,---,---,---,2017,18,3
317,2017-03-16 15:59:06.950,0.664,TCP  ,10414_233,54221,EXT_SERVER,3389.0,2,      92,1,...RS.,0,suspicious,---,---,---,2017,16,3
318,2017-03-20 14:06:28.375,9.571,TCP  ,EXT_SERVER,22,10008_109,53183.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
319,2017-03-16 06:37:35.295,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51699.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,16,3
320,2017-03-20 03:17:49.348,0.0,TCP  ,15471_158,16005,EXT_SERVER,7547.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,20,3
321,2017-03-18 21:27:18.647,30.999,TCP  ,15588_32,5552,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
322,2017-03-18 12:40:04.416,5.631,TCP  ,EXT_SERVER,22,15107_234,34027.0,12,    2133,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
323,2017-03-16 14:25:50.254,0.0,TCP  ,EXT_SERVER,23,12571_237,10594.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
324,2017-03-16 08:57:28.221,0.072,TCP  ,OPENSTACK_NET,1231,EXT_SERVER,8000.0,5,     533,1,.AP.SF,0,normal,---,---,---,2017,16,3
325,2017-03-18 05:21:43.192,9.244,TCP  ,EXT_SERVER,22,10012_231,48989.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
326,2017-03-18 20:46:44.532,30.998,TCP  ,15588_32,21937,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
327,2017-03-18 16:44:17.774,13.702,TCP  ,EXT_SERVER,22,10012_224,36314.0,23,    3593,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
328,2017-03-18 03:32:41.979,8.32,TCP  ,10008_109,55970,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
329,2017-03-15 01:08:20.348,16.544,TCP  ,EXT_SERVER,22,10006_27,25646.0,30,    6665,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
330,2017-03-20 14:52:13.453,8.685,TCP  ,17734_219,54363,EXT_SERVER,22.0,9,    1199,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
331,2017-03-15 08:02:38.823,10.316,TCP  ,10054_249,41377,EXT_SERVER,22.0,18,    2335,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
